id_aero,nom_aero,ville_aero,pays_aero,gmt_aero
9079,Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,1
9088,Cochrane Airport,Cochrane,Canada,-5
9089,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,-3
9090,Busselton Regional Airport,Brusselton,Australia,8
9091,Srednekolymsk Airport,Srednekolymsk,Russia,11
9093,Comarapa Airport,Salt Lake City,United States,-4
9095,Inverell Airport,Inverell,Australia,10
9096,Glen Innes Airport,Glen Innes,Australia,10
9100,Ansbach-Petersdorf Airport,Ansbach,Germany,1
9102,Immokalee Regional Airport,Immokalee ,United States,-5
9103,Maranggo Airport,Sulawesi Tenggara,Indonesia,8
9104,Rancho San Simeon Airport,Cambria,United States,-8
9107,Yichun Mingyueshan Airport,Yichun,China,8
9120,Dinwiddie County Airport,Petersburg,United States,-5
9123,Kasongo Airport,Kasongo,Congo (Kinshasa),2
9124,McMurdo Station Pegasus Field,McMurdo Station,Antarctica,12
9125,Klatovy Airport,Klatovy,Czech Republic,1
9126,Sheboygan County Memorial Airport,Sheboygan,United States,-6
9127,Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,8
9129,Kangel Danda Airport,Kangel Danda,Nepal,5.75
9132,Bajura Airport,Bajura,Nepal,5.75
9134,Chara Airport,Chara,Russia,9
9136,Herning Airport,Herning,Denmark,1
9137,Oberschleißheim Airfield,Schleissheim,Germany,1
9138,Pinal Airpark,Marana,United States,-7
9139,Glendale Municipal Airport,Glendale,United States,-7
9140,Safford Regional Airport,Safford,United States,-7
9141,Verden-Scharnhorst Airfield,Verden,Germany,1
9146,Solomon Airport,Solomon,Australia,8
9147,Nittenau-Bruck Airport,Nittenau,Germany,1
9148,Kerama Airport,Kerama,Japan,9
9149,Americana Airport,Americana,Brazil,-3
9156,Ekibastuz Airport,Ekibastuz,Kazakhstan,6
9162,Adamovka,Adamovka,Russia,5
9163,Kvarkeno,Kvarkeno,Russia,5
9164,Sikeston Memorial Municipal Airport,Sikeston,United States,-6
9175,Tetiaroa Airport,Tetiaroa,French Polynesia,-10
9178,Floyd Bennett Memorial Airport,Queensbury,United States,-5
9179,Saratoga County Airport,Ballston Spa,United States,-5
9182,Crystal River Airport,Crystal River,United States,-5
9183,Martin State Airport,Baltimore,United States,-5
9184,Lincoln Regional Karl Harder Field,Lincoln,United States,-8
9185,Fostoria Metropolitan Airport,Fostoria,United States,-5
9186,Eastern Slopes Regional Airport,Fryeburg,United States,-5
9187,Coral Creek Airport,Placida,United States,-5
9188,Lakefront Airport,New Orleans,United States,-6
9189,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,-8
9190,Beaumont Municipal Airport,Beaumont,United States,-6
9191,Vermilion Regional Airport,Danville,United States,-6
9193,Coonabarabran Airport,Coonabarabran,Australia,10
9199,Space Coast Regional Airport,Titusville,United States,-5
9205,Bumi Airport,Bumi Hills,Zimbabwe,2
9207,Warnervale Airport,Warnervale Airport,Australia,10
9215,Bouarfa Airport,Bouarfa,Morocco,0
9218,Nyeri Airport,NYERI,Kenya,3
9225,Andrau Airpark,Houston,United States,-6
9226,Flying Cloud Airport,Eden Prairie,United States,-6
9227,Likoma Island Airport,Likoma Island,Malawi,2
9228,Johnson County Executive Airport,Olathe,United States,-6
9229,Sigiriya Air Force Base,Sigiriya,Sri Lanka,5.5
9232,Neumünster Airport,Neumuenster,Germany,1
9233,Tak Airport,Tak,Thailand,7
9236,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,-5
9237,Huronia Airport,Midland,Canada,-5
9238,Markham Airport,Markham,Canada,-5
9239,Stanhope Municipal Airport,Haliburton,Canada,-5
9240,Kawartha Lakes (Lindsay) Airport,Lindsay,Canada,-5
9241,Niagara District Airport,Saint Catherines,Canada,-5
9243,Edenvale Aerodrome,Edenvale,Canada,-5
9244,Orillia Airport,Orillia,Canada,-5
9245,Holland Landing Airpark,Holland Landing,Canada,-5
9247,Parry Sound Area Municipal Airport,Parry Sound,Canada,-5
9248,Hanover / Saugeen Municipal Airport,Hanover,Canada,-5
9249,Brandywine Airport,West Goshen Township,United States,-5
9251,Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,-5
9252,Texas Gulf Coast Regional Airport,Angleton,United States,-6
9253,Bubovice Airport,Bubovice,Czech Republic,1
9255,Rakkestad Astorp Airport,Rakkestad,Norway,1
9272,Bingöl Çeltiksuyu Airport,Bingol,Turkey,3
9273,Kastamonu Airport,Kastamonu,Turkey,3
9276,Elstree Airfield,Elstree,United Kingdom,0
9277,Sandtoft Airfield,Sandtoft,United Kingdom,0
9290,Torit Airport,Torit,South Sudan,3
9305,Shelby County Airport,Shelbyville,United States,-6
9308,Lüliang Airport,Lvliang,China,8
9310,Daocheng Yading Airport,Daocheng,China,8
9311,Gannan Xiahe Airport,Xiahe city,China,8
9317,Vängsö Airport,Vangso,Sweden,1
9327,Comiso Airport,Comiso,Italy,1
9348,Enumclaw Airport,Enumclaw,United States,-8
9371,Markovo Airport,Markovo,Russia,12
9372,Seymchan Airport,Seymchan,Russia,11
9373,Zyryanka Airport,Zyryanka,Russia,11
9374,Susuman Airport,Susuman,Russia,11
9376,Ust-Maya Airport,Ust-Maya,Russia,9
9377,Aldan Airport,Aldan,Russia,9
9378,Olyokminsk Airport,Olekminsk,Russia,9
9379,Vitim Airport,Vitim,Russia,9
9380,Pellworm Field,Pellworm,Germany,1
9386,Xinyuan Nalati Airport,Xinyuan,China,8
9387,Port Alsworth Airport,Port alsworth,United States,-9
9388,Fontaine Airport,Belfort,France,1
9390,Fairfield County Airport,Winnsboro,United States,-5
9391,Obock Airport,Obock,Djibouti,3
9392,Tadjoura Airport,Tadjoura,Djibouti,3
9393,Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,-6
9394,Norðfjörður Airport,Nordfjordur,Iceland,0
9395,Bursa Airport,Bursa,Turkey,3
9396,Skyhaven Airport,Rochester,United States,-5
9397,Waris Airport,Waris-Papua Island,Indonesia,9
9399,Newton City-County Airport,Newton,United States,-6
9400,La Ferté Alais Airfield,La Ferte Alais,France,1
9402,Bairnsdale Airport,Bairnsdale,Australia,10
9403,Taszár Air Base,Columbus,United States,1
9406,Fort Bridger Airport,Fort Bridger,United States,-7
9407,Prosser Airport,Prosser,United States,-8
9408,Chehalis Centralia Airport,Chehalis,United States,-8
9409,Desert Aire Regional Airport,Mattawa,United States,-8
9411,Evanston-Uinta County Airport-Burns Field,Evanston,United States,-7
9412,Sabetha Municipal Airport,Sabetha,United States,-6
9413,Mt Pleasant Regional-Faison field,Mount Pleasant,United States,-5
9414,Jimmy Carter Regional Airport,Americus,United States,-5
9415,Weedon Field,Eufala,United States,-6
9416,Saluda County Airport,Saluda,United States,-5
9417,Dare County Regional Airport,Manteo,United States,-5
9418,Auburn University Regional Airport,Auburn,United States,-6
9419,Tri Cities Airport,Endicott,United States,-5
9428,Bessemer Airport,Bessemer,United States,-6
9429,Colorado Springs East Airport,Ellicott,United States,-7
9447,Crystal Airport,Crystal,United States,-6
9448,Clarke County Airport,Quitman,United States,-6
9450,W H 'Bud' Barron Airport,Dublin,United States,-5
9474,Pukarua Airport,Pukarua,French Polynesia,-10
9475,Kabale Airport,Kabale,Uganda,3
9481,Guatuso Airport,Marigot,France,-6
9484,Central Bolívar Airport,Sevilla,Spain,-4
9488,Corvallis Municipal Airport,Corvallis,United States,-8
9492,Tuzla Romania Airport,Tuzla,Romania,2
9500,El Almendro Airport,Scranton,United States,-4
9511,San Agustin Airport,Morristown,United States,-6
9521,Samambaia Heliport,Saint Denis,Reunion,-3
9528,Fazenda Campo Verde Airport,Sihanoukville,Cambodia,-3
9532,Prominent Hill Airport,Prominent Hill,Australia,9.5
9533,Cowra Airport,Chatsworth,Australia,10
9542,Coral Bay Airport,Coral Bay,Australia,8
9543,Ogden Hinckley Airport,Ogden,United States,-7
9544,Lake Country Regional Airport,Clarksville,United Arab Emirates,-5
9545,Robert S Kerr Airport,Poteau,United States,-6
9546,Colorado Plains Regional Airport,Akron,United States,-7
9547,Sanderson Field,Shelton,United States,-8
9739,Napakiak Airport,Napakiak,United States,-9
9744,Napaskiak Airport,Napaskiak,United States,-9
9746,Tok Airport,Tok,United States,-9
9749,Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,-8
9751,Washabo Airport,Washabo,Suriname,-3
9753,Popham Airfield,Popham,United Kingdom,0
9754,Causey Airport,Liberty,United States,-5
9759,Abaco I Walker C Airport,Walker's Cay,Bahamas,-5
9760,Black Point Airstrip,Black Point,Bahamas,-5
9761,Bartica A Airport,Bartica,Guyana,-4
9763,Doylestown Airport,Doylestown,United States,-5
9766,Cape Town Waterfort Heliport,Cap Town,South Africa,2
9768,Tingo Maria Airport,Tingo Maria,Peru,-5
9769,Plínio Alarcom Airport,Tres Lagoas,Brazil,-4
9770,Zhangye Ganzhou Airport,Zhangye,China,8
9771,Cacoal Airport,Cacoal,Brazil,-4
9772,Warren Field,Washington,United States,-5
9773,Hyde County Airport,Engelhard,United States,-5
9774,Mocopulli Airport,Castro,Chile,-4
9776,Stillwater Regional Airport,Stillwater,United States,-6
9777,Okmulgee Regional Airport,Okmulgee,United States,-6
9778,Cushing Municipal Airport,Cushing,United States,-6
9779,Clinton Sherman Airport,Clinton,United States,-6
9780,Strother Field,Winfield,United States,-6
9781,Wiley Post Airport,Oklahoma City,United States,-6
9782,Shreveport Downtown Airport,Shreveport,United States,-6
9783,Stephenville Clark Regional Airport,Stephenville,United States,-6
9784,Perry Municipal Airport,Perry,United States,-6
9786,Hamilton Municipal Airport,Hamilton,United States,-6
9787,Ada Regional Airport,Ada,United States,-6
9788,Mesquite Metro Airport,Misquite,United States,-6
9789,Denton Municipal Airport,Denton,United States,-6
9790,Austin Executive Airport,Austin,United States,-6
9791,Lago Vista Tx Rusty Allen Airport,Lago Vista,United States,-6
9792,Brenham Municipal Airport,Brenham,United States,-6
9793,Lakeway Airpark,Lakeway,United States,-6
9794,Iraan Municipal Airport,Iraan,United States,-6
9795,Kestrel Airpark,San Antonio,United States,-6
9796,Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,-5
9797,Wilkes County Airport,North Wilkesboro,United States,-5
9798,Charleston Executive Airport,Charleston,United States,-5
9799,Danville Regional Airport,Danville,United States,-5
9800,Brookneal/Campbell County Airport,Brookneal,United States,-5
9805,Yerbogachen Airport,Yerbogachen,Russia,8
9806,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,-5
9808,Wauchula Municipal Airport,Wuchula,United States,-5
9818,Lilydale Airport,Lilydale,Australia,10
9819,Beni Mellal Airport,Beni Mellal,Morocco,0
9820,Şırnak Şerafettin Elçi Airport,Cizre,Turkey,3
9821,Suntar Airport,Suntar,Russia,9
9824,Tazadit Airport,Zouerat,Mauritania,0
9825,Asaba International Airport,Asaba,Nigeria,1
9826,Akwa Ibom International Airport,Uyo,Nigeria,1
9828,Kasama Airport,Kasama,Zambia,2
9829,Mbeya Airport,Mbeya,Tanzania,3
9830,Mpanda Airport,Mpanda,Tanzania,3
9831,Songea Airport,Songea,Tanzania,3
9832,Morogoro Airport,Morogoro,Tanzania,3
9843,Jiuhuashan Airport,Chizhou,China,8
9844,Anshan Air Base,Anshan,China,8
9845,Saertu Airport,Daqing,China,8
9846,Zunyi Xinzhou Airport,Zunyi,China,8
9847,Conway Horry County Airport,Conway,United States,-5
9848,Lindu Airport,Yinchun,China,8
9849,Anshun Huangguoshu Airport,Anshun,China,8
9850,Sikasso Airport,Sikasso,Mali,0
9853,Toowoomba Wellcamp Airport,Toowoomba,Australia,10
9854,Tonghua Sanyuanpu Airport,Tonghua,China,8
9857,Suzhou Guangfu Airport,Suzhou,China,8
9860,City Airport Manchester,Manchester,United Kingdom,0
9861,Sleap Airport,Shrewsbury,United Kingdom,0
9862,Tatenhill Airfield,Burton-on-Trent,United Kingdom,0
9863,Full Sutton Airfield,York,United Kingdom,0
9864,Sherburn-In-Elmet Airfield,Leeds,United Kingdom,0
9866,Beringin Airport,Muara Teweh,Indonesia,7
9868,Mulia Airport,Mulia,Indonesia,9
9872,Stenkol Airport,Bintuni,Indonesia,9
9873,Wasior Airport,Wasior,Indonesia,9
9874,Silangit Airport,Siborong-Borong,Indonesia,7
9875,Lasikin Airport,Sinabang,Indonesia,7
9886,Seunagan Airport,Nagan Raya,Indonesia,7
9887,Betoambari Airport,Bau-Bau,Indonesia,8
9888,Kao Airport,Kao,Indonesia,9
9889,Melangguane Airport,Melonguane,Indonesia,8
9890,Sanggata/Sangkimah Airport,Sanggata,Indonesia,8
9891,Muara Bungo Airport,Muara Bungo,Indonesia,7
9892,Selayar/Aroepala Airport,Selayar,Indonesia,8
9897,Illaga Airport,Illaga,Indonesia,9
9898,Oksibil Airport,Oksibil,Indonesia,9
9899,Kokonau Airport,Kokonau,Indonesia,9
9901,Clermont Airport,Clermont,Australia,10
9902,Warrnambool Airport,Warrnambool,Australia,10
9904,Richmond Airport,Richmond,Australia,10
9905,RAAF Base Curtin,Derby,Australia,8
9935,Kualanamu International Airport,Medan,Indonesia,7
9937,Gratiot Community Airport,Kamloops,Canada,-7
9938,Asheboro Regional Airport,Asheboro,United States,-5
9939,Seosan Air Base,Seosan,South Korea,9
9942,Henderson Field,Wallace,United States,-5
9943,Emporia Greensville Regional Airport,Emporia,United States,-5
10017,San Gabriel Valley Airport,El Monte,United States,-8
10057,Farah Airport,Farah,Afghanistan,4.3
10061,Pasighat Airport,Pasighat,India,5.3
10062,Kee Field,Pineville,United States,-5
10069,Kramatorsk Airport,Kramatorsk,Ukraine,2
10080,Kautokeino Air Base,Kautokeino,Norway,1
10089,Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,1
10096,Kawass Airport,Kamsar,Guinea,1
10102,Stinson Municipal Airport,Stinson,United States,-5
10103,Sallisaw Municipal Airport,Sallisaw,United States,-5
10104,Jasper County Airport-Bell Field,Jasper,United States,-5
10105,El Dorado Springs Memorial Airport,El dorado springs,United States,-5
10106,Marfa Municipal Airport,Marfa,United States,-5
10107,Alpine Casparis Municipal Airport,Alpine,United States,-5
10110,Bubaque Airport,Bubaque,Guinea-Bissau,0
10114,Chichen Itza International Airport,Chichen Itza,Mexico,-6
10116,Bunbury Airport,Bunbury,Australia,8
10117,Cable Airport,Upland,United States,-8
10121,Mount Sterling Montgomery County Airport,Mount Sterling,United States,-5
10122,Elkhart Municipal Airport,Elkhart,United States,-5
10123,Nappanee Municipal Airport,Nappanee ,United States,-5
10128,Jim Hamilton L.B. Owens Airport,Columbia,United States,-4
10129,Grove Municipal Airport,Grove,United States,-5
10130,Mc Pherson Airport,Mc Pherson,United States,-5
10131,Donaldson Field Airport,Greenville,United States,-4
10132,Perry Houston County Airport,Perry,United States,-4
10133,Hartsville Regional Airport,Hartsville,United States,-5
10134,Horace Williams Airport,Chapel Hill,United States,-5
10135,San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,-6
10137,Dunnville Airport,Dunnville,Canada,-5
10138,Brunswick County Airport,Oak Island,United States,-5
10139,Chesterfield County Airport,Richmond,United States,-4
10140,Atherton Airport,Atherton,Australia,10
10141,Bagdarin Airport,Bagdarin,Russia,8
10142,Scarlett Martinez International Airport,Rio Hato,Panama,-5
10144,Henderson Oxford Airport,Oxford,United States,-5
10145,Leesburg International Airport,Leesburg,United States,-5
10148,Semyazino Airport,Vladimir,Russia,3
10149,Witberg Tswalu Airport,Dedeben,South Africa,2
10151,Mana Pools Airport,Mana Pools,Zimbabwe,2
10154,Pouso Alegre Airport,Pouso Alegre,Brazil,-3
10155,Brigadeiro Cabral Airport,Divinopolis,Brazil,-3
10156,Yeysk Airport,Eysk,Russia,3
10157,Berdyansk Airport,Berdyansk,Ukraine,2
10158,Blimbingsari Airport,Banyuwangi,Indonesia,7
10160,Erenhot Saiwusu International Airport,Erenhot,China,8
10161,Shobdon Aerodrome,Shobdon,United Kingdom,0
10162,Chino Airport,Chino,United States,-8
10163,Kamigoto Airport,Shin-kamigoto,Japan,9
10164,Ojika Airport,Odika,Japan,9
10165,Chofu Airport,Tokyo,Japan,9
10166,Hateruma Airport,Taketomi,Japan,9
10169,Madison County Airport,London,United States,-5
10171,Las Brujas Airport,Cayo Santa Maria,Cuba,-5
10173,Digby (General Hospital) Heliport,Tremblay-en-France,France,1
10178,Thun Airport,Thun,Switzerland,1
10184,Lavrentiya Airport,Lavrentiya,Russia,12
10185,Paso Robles Municipal Airport,Paso Robles,United States,-8
10186,N 104 Helipad,Ulleung,South Korea,9
10209,Beijing Daxing International Airport,Beijing,China,8
10295,Kymi Airport,Kotka,Finland,2
10360,Half Moon Bay Airport,Half Moon Bay,United States,-8
10363,Hechi Jinchengjiang Airport,Hechi,China,8
10370,Kadina Airport,Kadina,Australia,9.5
10371,General WM J Fox Airfield,Lancaster,United States,-8
10378,Coondewanna Airport,Coondewanna,Australia,8
10544,Guarapari Airport,Guarapari,Brazil,-3
10545,Ubatuba Airport,Ubatuba,Brazil,-3
10611,Ali Air Base,Nasiriyah,Iraq,3
10617,Ota Air Base,Ota,Portugal,1
10618,Borroloola Airport,Borroloola,Australia,9.5
10723,Elsenthal Grafe Airport,Elsenthal,Germany,1
10744,Newtownards Airport,Newtownards,United Kingdom,0
10745,Lashenden (Headcorn) Airfield,Headcorn,United Kingdom,0
10746,Panshanger Aerodrome,Panshanger,United Kingdom,0
10747,Thurrock Airfield,Thurrock,United Kingdom,0
10748,Stapleford Aerodrome,Stapleford,United Kingdom,0
10750,HAL Airport,Bangalore,India,5.5
10751,Chichester/Goodwood Airport,Goodwood,United Kingdom,0
10752,Omarama Glider Airport,Omarama,New Zealand,12
10753,Haast Aerodrome,Haast,New Zealand,12
10776,Meschede-Schüren Airport,Meschede,Germany,1
10792,Jumandy Airport,Tena,Ecuador,-5
10794,Morro da Urca Heliport,Rio de Janeiro,Brazil,-3
10800,Dongji Aiport,Fuyuan,China,8
10802,Skúvoy Heliport,Skuvoy,Faroe Islands,1
10803,Stóra Dímun Heliport,Stora Dimun,Faroe Islands,1
10804,Frooba Heliport,Frooba,Faroe Islands,1
10831,Person County Airport,Roxboro,United States,-5
10934,Zulu Inyala Airport,Phinda,South Africa,2
10937,Liupanshui Yuezhao Airport,Liupanshui,China,8
10938,Kaili Airport,Kaili,China,8
10939,Shennongjia Hongping Airport,Shennongjia,China,8
10940,Zhangjiakou Ningyuan Airport,Zhangjiakou,China,8
10941,Arxan Yi'ershi Airport,Arxan,China,8
10942,Hengyang Nanyue Airport,Hengyang,China,8
10943,Hongyuan Airport,Ngawa,China,8
10949,Wonsan Kalma International Airport,Wonsan,North Korea,8.5
10951,Mestia Queen Tamar Airport,Mestia,Georgia,5
10952,Magas Airport,Magas,Russia,3
11004,Talladega Municipal Airport,Talladega,United States,-5
11005,Greenville Downtown Airport,Greenville,United States,-4
11008,Mankato Regional Airport,Mankato,United States,-6
11009,Captain Auguste George Airport,Anegada,British Virgin Islands,-4
11010,Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,-5
11011,Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,-5
11012,Enterprise Municipal Airport,Enterprise,United States,-5
11017,Ryan Field,Tucson,United States,-7
11018,Efogi Airport,Efogi,Papua New Guinea,10
11019,Kagi Airport,Kagi,Papua New Guinea,10
11020,Nadunumu Airport,Nadunumu,Papua New Guinea,10
11021,Bodinumu Airport,Bodinumu,Papua New Guinea,10
11022,Thomas C Russell Field,Alexander City,United States,-5
11030,Port Keats Airport,Wadeye,Australia,9.5
11031,Garden Point Airport,Pirlangimpi,Australia,9.5
11032,Stade Airport,Stade,Germany,1
11035,Meriden Markham Municipal Airport,Meriden,United States,-5
11038,Flinders Island Airport,Elliston,Australia,9.5
11048,Luzern-Beromunster Airport,Lucerne,Switzerland,1
11049,La Grand'combe Airport,La Grand'Combe,France,1
11051,Hamad International Airport,Doha,Qatar,3
11053,Fort Mackay / Horizon Airport,Wood Buffalo,Canada,-7
11054,Canmore Municipal Heliport,Canmore,Canada,-7
11055,Krasnokamensk Airport,Krasnokamensk,Russia,9
