id_aero,nom_aero,ville_aero,gmt_aero
2732,Fabio Alberto Leon Bentley Airport,Mitu,-5
2733,La Nubia Airport,Manizales,-5
2734,Benito Salas Airport,Neiva,-5
2735,Aguas Claras Airport,Ocana,-5
2736,Otu Airport,Otu,-5
2737,Puerto Bolívar Airport,Puerto Bolivar,-5
2738,German Olano Airport,Puerto Carreno,-5
2739,Matecaña International Airport,Pereira,-5
2740,Pitalito Airport,Pitalito,-5
2741,Guillermo León Valencia Airport,Popayan,-5
2742,Antonio Narino Airport,Pasto,-5
2743,El Embrujo Airport,Providencia,-5
2744,Mariquita Airport,Mariquita,-5
2745,Jose Maria Córdova International Airport,Rio Negro,-5
2746,Almirante Padilla Airport,Rio Hacha,-5
2747,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,-5
2748,Simón Bolívar International Airport,Santa Marta,-5
2749,Gustavo Rojas Pinilla International Airport,San Andres Island,-5
2750,Eduardo Falla Solano Airport,San Vincente De Caguan,-5
2751,Gustavo Vargas Airport,Tame,-5
2752,Santiago Perez Airport,Arauca,-5
2753,El Caraño Airport,Quibdo,-5
2754,Heriberto Gíl Martínez Airport,Tulua,-5
2755,Alfonso López Pumarejo Airport,Valledupar,-5
2756,Vanguardia Airport,Villavicencio,-5
2758,Bermejo Airport,Bermejo,-4
2759,Jorge Wilsterman International Airport,Cochabamba,-4
2760,Chimore Airport,Chapacura,-4
2761,Capitán Aníbal Arab Airport,Cobija,-4
2762,El Alto International Airport,La Paz,-4
2763,Juan Mendoza Airport,Oruro,-4
2764,Capitan Nicolas Rojas Airport,Potosi,-4
2765,Capitán Av. Salvador Ogaya G. airport,Puerto Suarez,-4
2766,Santa Ana Del Yacuma Airport,Santa Ana,-4
2767,Juana Azurduy De Padilla Airport,Sucre,-4
2768,Capitan Oriel Lea Plaza Airport,Tarija,-4
2769,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,-4
2770,Teniente Coronel Rafael Pabón Airport,Villa Montes,-4
2771,Viru Viru International Airport,Santa Cruz,-4
2772,Yacuiba Airport,Yacuiba,-4
2773,Johan Adolf Pengel International Airport,Zandery,-3
2774,Cayenne-Rochambeau Airport,Cayenne,-3
2775,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,-3
2776,Huancabamba Airport,Huancabamba,-5
2777,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,-5
2778,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,-5
2780,Iberia Airport,Iberia,-5
2781,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,-5
2782,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,-5
2783,Puerto Esperanza Airport,Puerto Esperanza,-5
2784,Cesar Torke Podesta Airport,Moquegua,-5
2785,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,-5
2786,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,-5
2787,Andahuaylas Airport,Andahuaylas,-5
2788,Comandante FAP German Arias Graziani Airport,Anta,-5
2789,Jorge Chávez International Airport,Lima,-5
2790,Juanjui Airport,Juanjui,-5
2791,Francisco Carle Airport,Jauja,-5
2792,Inca Manco Capac International Airport,Juliaca,-5
2794,Ilo Airport,Ilo,-5
2795,Las Palmas Air Base,Las Palmas,-5
2796,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,-5
2797,Moises Benzaquen Rengifo Airport,Yurimaguas,-5
2799,Collique Airport,Collique,-5
2800,Chachapoyas Airport,Chachapoyas,-5
2801,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,-5
2802,Rodríguez Ballón International Airport,Arequipa,-5
2803,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,-5
2804,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,-5
2805,Capitán FAP Renán Elías Olivera International Airport,Pisco,-5
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,-5
2807,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,-5
2808,Padre Aldamiz International Airport,Puerto Maldonado,-5
2809,Capitán FAP Guillermo Concha Iberico International Airport,Piura,-5
2810,Capitan Montes Airport,Talara,-5
2812,Alejandro Velasco Astete International Airport,Cuzco,-5
2813,Angel S Adami Airport,Montevideo,-3
2814,Santa Bernardina International Airport,Durazno,-3
2816,Carrasco International /General C L Berisso Airport,Montevideo,-3
2817,Nueva Hesperides International Airport,Salto,-3
2818,Oswaldo Guevara Mujica Airport,Acarigua,-4
2819,Anaco Airport,Anaco,-4
2820,San Fernando de Atabapo Airport,San Fernando Deatabapo,-4
2821,General José Antonio Anzoategui International Airport,Barcelona,-4
2822,Barinas Airport,Barinas,-4
2823,El Libertador Airbase,Maracaibo,-4
2824,Barquisimeto International Airport,Barquisimeto,-4
2826,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Ciudad Bolivar,-4
2827,Caicara del Orinoco Airport,Caicara De Orinoco,-4
2828,San Carlos Airport,San Carlos,-4
2829,Calabozo Airport,Calabozo,-4
2830,Canaima Airport,Canaima,-4
2831,Carora Airport,Carora,-4
2832,General Francisco Bermúdez Airport,Carupano,-4
2833,José Leonardo Chirinos Airport,Coro,-4
2834,Oscar Machado Zuluaga Airport,Caracas,-4
2835,Cumaná (Antonio José de Sucre) Airport,Cumana,-4
2836,Capitán Manuel Ríos Airbase,Carrizal,-4
2837,El Dorado Airport,El Dorado,-4
2838,Elorza Airport,Elorza,-4
2839,Guasdalito Airport,Guasdualito,-4
2840,Guiria Airport,Guiria,-4
2841,Guanare Airport,Guanare,-4
2842,Higuerote Airport,Higuerote,-4
2843,Andrés Miguel Salazar Marcano Airport,Isla De Coche,-4
2844,Josefa Camejo International Airport,Paraguana,-4
2845,San Juan de Los Morros Airport,San Juan De Los Morros,-4
2846,La Fria Airport,La Fria,-4
2847,La Orchila Airport,La Orchila,-4
2848,La Chinita International Airport,Maracaibo,-4
2849,Alberto Carnevalli Airport,Merida,-4
2850,Del Caribe Santiago Mariño International Airport,Porlamar,-4
2851,Simón Bolívar International Airport,Caracas,-4
2852,Maturín Airport,Maturin,-4
2853,Cacique Aramare Airport,Puerto Ayacucho,-4
2854,General Bartolome Salom International Airport,Puerto Cabello,-4
2855,Paramillo Airport,San Cristobal,-4
2856,General Manuel Carlos Piar International Airport,Guayana,-4
2857,Palmarito Airport,Palmarito,-4
2858,San Antonio Del Tachira Airport,San Antonio,-4
2859,Santa Bárbara de Barinas Airport,Santa Barbara,-4
2860,Santa Elena de Uairen Airport,Santa Ana De Uairen,-4
2861,Mayor Buenaventura Vivas International Airport,Santo Domingo,-4
2862,Sub Teniente Nestor Arias Airport,San Felipe,-4
2863,San Fernando De Apure Airport,San Fernando De Apure,-4
2864,San Tomé Airport,San Tome,-4
2865,Santa Bárbara del Zulia Airport,Santa Barbara,-4
2866,Tucupita Airport,Tucupita,-4
2867,Tumeremo Airport,Tumeremo,-4
2868,Arturo Michelena International Airport,Valencia,-4
2870,Dr. Antonio Nicolás Briceño Airport,Valera,-4
2871,Valle de La Pascua Airport,Valle De La Pascua,-4
2872,Linden Airport,Linden,-4
2873,Lethem Airport,Lethem,-4
2874,V.C. Bird International Airport,Antigua,-4
2875,Sir Grantley Adams International Airport,Bridgetown,-4
2876,Canefield Airport,Canefield,-4
2877,Douglas-Charles Airport,Dominica,-4
2878,Martinique Aimé Césaire International Airport,Fort-de-france,-4
2879,L'Espérance Airport,St. Martin,-4
2881,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,-4
2882,Point Salines International Airport,Point Salines,-4
2883,Cyril E. King Airport,St. Thomas,-4
2884,Henry E Rohlsen Airport,St. Croix Island,-4
2885,Rafael Hernandez Airport,Aguadilla,-4
2886,Diego Jimenez Torres Airport,Fajardo,-4
2887,Fernando Luis Ribas Dominicci Airport,San Juan,-4
2888,Eugenio Maria De Hostos Airport,Mayaguez,-4
2889,Mercedita Airport,Ponce,-4
2890,Luis Munoz Marin International Airport,San Juan,-4
2891,Robert L. Bradshaw International Airport,Basse Terre,-4
2893,George F. L. Charles Airport,Castries,-4
2894,Hewanorra International Airport,Hewandorra,-4
2895,Queen Beatrix International Airport,Oranjestad,-4
2896,Flamingo International Airport,Kralendijk,-4
2897,Hato International Airport,Willemstad,-4
2898,F. D. Roosevelt Airport,Oranjestad,-4
2899,Princess Juliana International Airport,Philipsburg,-4
2900,Clayton J Lloyd International Airport,The Valley,-4
2901,Tobago-Crown Point Airport,Scarborough,-4
2902,Piarco International Airport,Port-of-spain,-4
2903,Terrance B. Lettsome International Airport,Tortola,-4
2905,Canouan Airport,Canouan Island,-4
2906,Mustique Airport,Mustique,-4
2907,Argyle International Airport,Kingstown,-4
2908,Almaty Airport,Alma-ata,6
2909,Balkhash Airport,Balkhash,6
2910,Astana International Airport,Tselinograd,6
2911,Taraz Airport,Dzhambul,6
2912,Manas International Airport,Bishkek,6
2913,Osh Airport,Osh,6
2914,Shymkent Airport,Chimkent,6
2916,Uralsk Airport,Uralsk,5
2917,Pavlodar Airport,Pavlodar,6
2918,Semipalatinsk Airport,Semiplatinsk,6
2920,Aktobe Airport,Aktyubinsk,5
2922,Heydar Aliyev International Airport,Baku,4
2923,Yakutsk Airport,Yakutsk,9
2925,Mirny Airport,Mirnyj,9
2926,Ignatyevo Airport,Blagoveschensk,9
2927,Khabarovsk-Novy Airport,Khabarovsk,10
2929,Provideniya Bay Airport,Provideniya Bay,12
2930,Sokol Airport,Magadan,11
2931,Pevek Airport,Pevek,12
2932,Yelizovo Airport,Petropavlovsk,12
2933,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,11
2934,Vladivostok International Airport,Vladivostok,10
2935,Chita-Kadala Airport,Chita,9
2936,Bratsk Airport,Bratsk,8
2937,Irkutsk Airport,Irkutsk,8
2938,Ulan-Ude Airport (Mukhino),Ulan-ude,8
2939,Boryspil International Airport,Kiev,2
2940,Donetsk International Airport,Donetsk,2
2941,Dnipropetrovsk International Airport,Dnepropetrovsk,2
2942,Simferopol International Airport,Simferopol,3
2944,Kiev Zhuliany International Airport,Kiev,2
2945,Lviv International Airport,Lvov,2
2947,Odessa International Airport,Odessa,2
2948,Pulkovo Airport,St. Petersburg,3
2949,Murmansk Airport,Murmansk,3
2950,Gomel Airport,Gomel,3
2951,Vitebsk Vostochny Airport,Vitebsk,3
2952,Khrabrovo Airport,Kaliningrad,2
2953,Minsk 1 Airport,Minsk,3
2954,Minsk National Airport,Minsk 2,3
2955,Abakan Airport,Abakan,7
2956,Barnaul Airport,Barnaul,7
2957,Kemerovo Airport,Kemorovo,7
2958,Omsk Central Airport,Omsk,6
2960,Krasnodar Pashkovsky International Airport,Krasnodar,3
2961,Uytash Airport,Makhachkala,3
2962,Mineralnyye Vody Airport,Mineralnye Vody,3
2963,Stavropol Shpakovskoye Airport,Stavropol,3
2964,Platov International Airport,Rostov,3
2965,Sochi International Airport,Sochi,3
2966,Astrakhan Airport,Astrakhan,4
2967,Volgograd International Airport,Volgograd,3
2968,Chelyabinsk Balandino Airport,Chelyabinsk,5
2969,Magnitogorsk International Airport,Magnetiogorsk,5
2972,Nizhnevartovsk Airport,Nizhnevartovsk,5
2973,Bolshoye Savino Airport,Perm,5
2974,Surgut Airport,Surgut,5
2975,Koltsovo Airport,Yekaterinburg,5
2976,Ashgabat International Airport,Ashkhabad,5
2977,Turkmenbashi Airport,Krasnovodsk,5
2978,Turkmenabat Airport,Chardzhou,5
2979,Dushanbe Airport,Dushanbe,5
2980,Bukhara Airport,Bukhara,5
2981,Samarkand Airport,Samarkand,5
2983,Tashkent International Airport,Tashkent,5
2984,Bryansk Airport,Bryansk,3
2985,Sheremetyevo International Airport,Moscow,3
2986,Migalovo Air Base,Tver,3
2987,Voronezh International Airport,Voronezh,3
2988,Vnukovo International Airport,Moscow,3
2989,Syktyvkar Airport,Syktyvkar,3
2990,Kazan International Airport,Kazan,3
2991,Orenburg Central Airport,Orenburg,5
2992,Ufa International Airport,Ufa,5
2993,Kurumoch International Airport,Samara,4
2994,Sardar Vallabhbhai Patel International Airport,Ahmedabad,5.5
2995,Akola Airport,Akola,5.5
2996,Aurangabad Airport,Aurangabad,5.5
2997,Chhatrapati Shivaji International Airport,Mumbai,5.5
2998,Bilaspur Airport,Bilaspur,5.5
2999,Bhuj Airport,Bhuj,5.5
3000,Belgaum Airport,Belgaum,5.5
3001,Vadodara Airport,Baroda,5.5
3002,Raja Bhoj International Airport,Bhopal,5.5
3003,Bhavnagar Airport,Bhaunagar,5.5
3004,Daman Airport,Daman,5.5
3005,Deesa Airport,Deesa,5.5
3006,Guna Airport,Guna,5.5
3007,Dabolim Airport,Goa,5.5
3008,Devi Ahilyabai Holkar Airport,Indore,5.5
3009,Jabalpur Airport,Jabalpur,5.5
3010,Jamnagar Airport,Jamnagar,5.5
3011,Kandla Airport,Kandla,5.5
3012,Khajuraho Airport,Khajuraho,5.5
